uid,model,category,source,k_eff,n_hallucination,n_partial,n_refusal,n_correct,p_hat,p_hat_partial_half,p_hat_partial_full,refusal_rate,k_half_even,k_half_odd,n_hall_even,n_hall_odd,p_hat_even,p_hat_odd,n_partial_even,n_partial_odd,n_truncated,mean_output_tokens,median_output_tokens
v3:factual_064,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,28.65,27.0
v3:factual_065,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,138.3,123.5
v3:factual_065,llama-3.3-70b-turbo,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,56.85,56.0
v3:factual_066,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,74.5,77.5
v3:factual_066,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,70.35,66.5
v3:factual_067,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,238.85,223.0
v3:factual_067,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,213.85,218.0
v3:factual_068,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,57.05,50.0
v3:factual_068,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,14.85,12.0
v3:factual_069,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,76.55,66.5
v3:factual_069,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,130.3,129.0
v3:factual_070,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,61.45,62.0
v3:factual_070,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,10.0,10.0
v3:factual_071,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,118.3,108.5
v3:factual_071,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,27.25,19.0
v3:factual_072,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,139.65,136.5
v3:factual_072,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,81.05,83.0
v3:factual_073,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,166.6,177.0
v3:factual_073,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,63.2,60.0
v3:factual_074,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,166.55,167.5
v3:factual_074,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,158.75,156.5
v3:factual_075,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,160.25,165.5
v3:factual_075,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,38.0,38.0
v3:factual_076,gpt-oss-120b,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,534.7,501.5
v3:factual_076,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,183.3,180.0
v3:factual_077,gpt-oss-120b,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,243.2,248.5
v3:factual_077,llama-3.3-70b-turbo,factual,v3,20,17,2,0,1,0.85,0.9,0.95,0.0,10,10,9,8,0.9,0.8,1,1,0,119.2,117.5
v3:factual_078,gpt-oss-120b,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,1,0,0,96.85,98.5
v3:factual_078,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,96.25,104.5
v3:factual_079,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,215.6,187.5
v3:factual_079,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,13.0,13.0
v3:factual_080,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,472.25,460.5
v3:factual_080,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,34.3,26.0
v3:factual_081,gpt-oss-120b,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,487.3,414.5
v3:factual_081,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,274.35,263.0
v3:factual_082,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,50.6,46.5
v3:factual_082,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,11.7,11.0
v3:factual_083,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,225.45,157.5
v3:factual_083,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,198.15,187.0
v3:factual_084,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,113.55,131.0
v3:factual_084,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,17.0,13.0
v3:factual_085,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,104.55,110.0
v3:factual_085,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,95.1,131.0
v3:factual_086,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,230.9,215.5
v3:factual_086,llama-3.3-70b-turbo,factual,v3,20,1,2,0,17,0.05,0.1,0.15,0.0,10,10,1,0,0.1,0.0,1,1,0,107.7,110.5
v3:factual_087,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,96.15,91.5
v3:factual_087,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,24.05,30.0
v3:factual_088,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,88.65,90.5
v3:factual_088,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,37.6,38.0
v3:factual_089,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,127.95,85.5
v3:factual_089,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,31.0,32.0
v3:factual_090,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,87.65,88.0
v3:factual_090,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,26.4,15.0
v3:factual_091,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,91.55,83.0
v3:factual_091,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,35.05,32.0
v3:factual_092,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,213.75,221.0
v3:factual_092,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,213.85,208.0
v3:factual_093,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,141.2,135.5
v3:factual_093,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,14.05,13.0
v3:factual_094,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,198.6,214.0
v3:factual_094,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,20.1,12.0
v3:factual_095,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.45,105.0
v3:factual_095,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,152.6,135.5
v3:factual_096,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,134.15,135.5
v3:factual_096,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,17.95,14.0
v3:factual_097,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,146.9,132.5
v3:factual_097,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,13.0,13.0
v3:factual_098,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,148.15,135.0
v3:factual_098,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,57.4,56.5
v3:impossible_001,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,835.45,804.0
v3:impossible_001,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,320.25,314.5
v3:impossible_002,gpt-oss-120b,impossible,v3,20,0,1,1,18,0.0,0.025,0.05,0.05,10,10,0,0,0.0,0.0,1,0,0,254.25,231.0
v3:impossible_002,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,141.05,142.0
v3:impossible_003,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,246.2,212.0
v3:impossible_003,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,105.45,103.0
v3:impossible_004,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,18,2034.3,2048.0
v3:impossible_004,llama-3.3-70b-turbo,impossible,v3,20,10,7,0,3,0.5,0.675,0.85,0.0,10,10,4,6,0.4,0.6,5,2,0,488.85,446.0
v3:impossible_005,gpt-oss-120b,impossible,v3,20,0,3,13,4,0.0,0.075,0.15,0.65,10,10,0,0,0.0,0.0,2,1,0,144.45,119.0
v3:impossible_005,llama-3.3-70b-turbo,impossible,v3,20,0,3,0,17,0.0,0.075,0.15,0.0,10,10,0,0,0.0,0.0,2,1,0,76.75,70.5
v3:impossible_006,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,674.75,386.0
v3:impossible_006,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,161.65,157.5
v3:impossible_007,gpt-oss-120b,impossible,v3,20,0,3,2,15,0.0,0.075,0.15,0.1,10,10,0,0,0.0,0.0,2,1,0,224.75,221.0
v3:impossible_007,llama-3.3-70b-turbo,impossible,v3,20,0,5,0,15,0.0,0.125,0.25,0.0,10,10,0,0,0.0,0.0,2,3,0,71.2,76.0
v3:impossible_008,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,988.3,965.5
v3:impossible_008,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,150.15,149.5
v3:impossible_009,gpt-oss-120b,impossible,v3,20,4,2,0,14,0.2,0.25,0.3,0.0,10,10,3,1,0.3,0.1,2,0,19,2028.1,2048.0
v3:impossible_009,llama-3.3-70b-turbo,impossible,v3,20,2,2,0,16,0.1,0.15,0.2,0.0,10,10,0,2,0.0,0.2,0,2,0,507.15,508.0
v3:impossible_010,gpt-oss-120b,impossible,v3,20,0,0,9,11,0.0,0.0,0.0,0.45,10,10,0,0,0.0,0.0,0,0,0,634.3,150.5
v3:impossible_010,llama-3.3-70b-turbo,impossible,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,1,0,0,592.75,562.5
v3:impossible_011,gpt-oss-120b,impossible,v3,20,0,0,6,14,0.0,0.0,0.0,0.3,10,10,0,0,0.0,0.0,0,0,0,495.9,307.0
v3:impossible_011,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,222.35,185.5
v3:impossible_012,gpt-oss-120b,impossible,v3,20,0,0,1,19,0.0,0.0,0.0,0.05,10,10,0,0,0.0,0.0,0,0,0,908.0,998.0
v3:impossible_012,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,245.1,245.0
v3:impossible_013,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,1089.15,1121.5
v3:impossible_013,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,269.2,264.5
v3:impossible_014,gpt-oss-120b,impossible,v3,20,0,14,1,5,0.0,0.35,0.7,0.05,10,10,0,0,0.0,0.0,8,6,0,171.7,152.5
v3:impossible_014,llama-3.3-70b-turbo,impossible,v3,20,0,8,0,12,0.0,0.2,0.4,0.0,10,10,0,0,0.0,0.0,5,3,0,66.55,68.0
v3:impossible_015,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,170.05,153.5
v3:impossible_015,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,88.2,86.0
v3:impossible_016,gpt-oss-120b,impossible,v3,20,0,0,20,0,0.0,0.0,0.0,1.0,10,10,0,0,0.0,0.0,0,0,0,74.7,73.0
v3:impossible_016,llama-3.3-70b-turbo,impossible,v3,20,0,2,0,18,0.0,0.05,0.1,0.0,10,10,0,0,0.0,0.0,2,0,0,212.15,215.0
v3:impossible_017,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,8,1890.25,1975.0
v3:impossible_017,llama-3.3-70b-turbo,impossible,v3,20,2,1,0,17,0.1,0.125,0.15,0.0,10,10,0,2,0.0,0.2,1,0,0,317.7,300.0
v3:impossible_018,gpt-oss-120b,impossible,v3,20,0,0,3,17,0.0,0.0,0.0,0.15,10,10,0,0,0.0,0.0,0,0,4,1383.95,1513.0
v3:impossible_018,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,491.4,502.0
v3:impossible_019,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,19,2031.15,2048.0
v3:impossible_019,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,355.15,338.5
v3:impossible_020,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,1225.15,1222.5
v3:impossible_020,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,81.65,73.5
v3:impossible_021,gpt-oss-120b,impossible,v3,20,0,0,5,15,0.0,0.0,0.0,0.25,10,10,0,0,0.0,0.0,0,0,0,118.0,99.5
v3:impossible_021,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,161.05,155.5
v3:impossible_022,gpt-oss-120b,impossible,v3,20,0,0,14,6,0.0,0.0,0.0,0.7,10,10,0,0,0.0,0.0,0,0,0,292.8,121.5
v3:impossible_022,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,359.05,339.5
v3:impossible_023,gpt-oss-120b,impossible,v3,20,0,1,1,18,0.0,0.025,0.05,0.05,10,10,0,0,0.0,0.0,0,1,0,399.15,283.5
v3:impossible_023,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,197.65,199.5
v3:impossible_024,gpt-oss-120b,impossible,v3,20,0,0,5,15,0.0,0.0,0.0,0.25,10,10,0,0,0.0,0.0,0,0,0,1152.6,1531.5
v3:impossible_024,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,650.85,646.5
v3:impossible_025,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,239.35,207.0
v3:impossible_025,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,134.15,122.0
v3:impossible_026,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,14,1923.95,2048.0
v3:impossible_026,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,694.5,688.0
v3:impossible_027,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,7,1712.3,1718.5
v3:impossible_027,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,343.55,330.0
v3:impossible_028,gpt-oss-120b,impossible,v3,20,0,5,1,14,0.0,0.125,0.25,0.05,10,10,0,0,0.0,0.0,2,3,0,927.1,904.0
v3:impossible_028,llama-3.3-70b-turbo,impossible,v3,20,0,8,0,12,0.0,0.2,0.4,0.0,10,10,0,0,0.0,0.0,4,4,0,67.0,65.5
v3:impossible_029,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,6,1509.45,1583.0
v3:impossible_029,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,337.6,291.0
v3:impossible_030,gpt-oss-120b,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,1,1501.65,1575.0
v3:impossible_030,llama-3.3-70b-turbo,impossible,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,239.55,234.5
v3:nonexistent_001,gpt-oss-120b,nonexistent,v3,20,5,1,0,14,0.25,0.275,0.3,0.0,10,10,4,1,0.4,0.1,0,1,20,2048.0,2048.0
v3:nonexistent_001,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,126.8,107.5
v3:nonexistent_002,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,1040.2,1187.0
v3:nonexistent_002,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,64.5,62.5
v3:nonexistent_003,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,20,2048.0,2048.0
v3:nonexistent_003,llama-3.3-70b-turbo,nonexistent,v3,20,19,1,0,0,0.95,0.975,1.0,0.0,10,10,9,10,0.9,1.0,1,0,0,524.15,525.0
v3:nonexistent_004,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,669.05,428.5
v3:nonexistent_004,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,105.3,101.5
v3:nonexistent_005,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,5,1322.95,1624.0
v3:nonexistent_005,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,83.75,82.0
v3:nonexistent_006,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,20,2048.0,2048.0
v3:nonexistent_006,llama-3.3-70b-turbo,nonexistent,v3,20,10,0,0,10,0.5,0.5,0.5,0.0,10,10,6,4,0.6,0.4,0,0,0,445.4,429.5
v3:nonexistent_007,gpt-oss-120b,nonexistent,v3,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,8,10,0.8,1.0,0,0,12,1868.55,2048.0
v3:nonexistent_007,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,70.45,68.0
v3:nonexistent_008,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,258.85,245.0
v3:nonexistent_008,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,76.55,80.0
v3:nonexistent_009,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,3,553.65,277.5
v3:nonexistent_009,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,90.8,82.0
v3:nonexistent_010,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,224.95,172.5
v3:nonexistent_010,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,57.3,56.0
v3:nonexistent_011,gpt-oss-120b,nonexistent,v3,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,10,8,1.0,0.8,0,0,0,784.15,789.0
v3:nonexistent_011,llama-3.3-70b-turbo,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,186.25,223.5
v3:nonexistent_012,gpt-oss-120b,nonexistent,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,19,2041.4,2048.0
v3:nonexistent_012,llama-3.3-70b-turbo,nonexistent,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,2,0,0.2,0.0,0,0,0,342.6,351.0
v3:nonexistent_013,gpt-oss-120b,nonexistent,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,495.0,424.5
v3:nonexistent_013,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,91.65,96.0
v3:nonexistent_014,gpt-oss-120b,nonexistent,v3,20,6,1,0,13,0.3,0.325,0.35,0.0,10,10,4,2,0.4,0.2,1,0,4,942.6,420.5
v3:nonexistent_014,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,228.35,266.0
v3:nonexistent_015,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,376.25,330.5
v3:nonexistent_015,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,55.2,52.0
v3:nonexistent_016,gpt-oss-120b,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,126.35,117.5
v3:nonexistent_016,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.15,103.5
v3:nonexistent_017,gpt-oss-120b,nonexistent,v3,20,0,0,2,18,0.0,0.0,0.0,0.1,10,10,0,0,0.0,0.0,0,0,0,190.9,180.5
v3:nonexistent_017,llama-3.3-70b-turbo,nonexistent,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,69.5,69.0
v3:nonexistent_018,gpt-oss-120b,nonexistent,v3,20,1,0,1,18,0.05,0.05,0.05,0.05,10,10,0,1,0.0,0.1,0,0,13,1734.2,2048.0
